"SubjectCode","CourseNumber","CourseUniqueId","CLODescription","ProcessDate","TermCode","SortOrder"
"CFS","235","140686CFS","4236.7.Analyze the screening, assessment, placement, and education of children with special needs, birth through age 8. (VI) ","2023-11-29","4236","7"
"CFS","235","140686CFS","4236.8.Explain the transition from the home to out-of-home care and to early educational and school settings and the impact of multiculturalism on children, birth through age 8. (VII)","2023-11-29","4236","8"
"CFS","235","140686CFS","4236.9.Demonstrate, analyze, and apply developmentally appropriate approaches to children's learning from birth through age 8. (VIII))","2023-11-29","4236","9"
"CFS","235","140686CFS","4236.10.Conduct systematic observations and analysis of child behavior. (IX)","2023-11-29","4236","10"
"CIS","221AB","140691CIS","4186.1.Install and manage a Power Shell environment. (I)","2023-11-29","4236","1"
"CIS","221AB","140691CIS","4186.2.Implementing Power Shell editors. (II)","2023-11-29","4236","2"
"CIS","221AB","140691CIS","4186.3.Manage security of Windows systems with Power Shell. (III)","2023-11-29","4236","3"
"CIS","221AB","140691CIS","4186.4.Peform Power Shell scripting. (IV)","2023-11-29","4236","4"
"CNT","171","140693CNT","4212.1.Describe the functions of each of the seven layers of the OSI model and compare the OSI model with the TCP/IP stack.  (I)","2023-11-29","4236","1"
"CNT","171","140693CNT","4212.2.Describe the different classes of IP addresses including subnetting, variable-length subnet masking (VLSM), internet protocol version 6 (IPv6), and private addresses.  (II)","2023-11-29","4236","2"
"CNT","171","140693CNT","4212.3.Identify exterior and interior routing protocols and compare and contrast the key operations that distinguish distance-vector, link-state, and advanced distance-vector protocols.  (III)","2023-11-29","4236","3"
"CNT","171","140693CNT","4212.4.Differentiate between the following Wide Area Networks (WAN) services: Frame Relay, Point-to-Point Protocol (PPP), and Virtual Private Network (VPN).  (IV)","2023-11-29","4236","4"
"CNT","171","140693CNT","4212.5.Describe the benefits and components of Virtual Private Network (VPN) technology.  (IV)","2023-11-29","4236","5"
"CNT","171","140693CNT","4212.6.Configure access control lists (ACLs) to meet specified operational requirements and review backup, upgrade, and loading of Cisco IOS software and configuration files.  (V)","2023-11-29","4236","6"
"CNT","171","140693CNT","4212.7.Describe the function, operation, and primary components on a Local Areas Networks (LAN) including the benefits of network segmentation and appropriate uses for full-duplex and half-duplex Ethernet operation.  (VI)","2023-11-29","4236","7"
"CNT","171","140693CNT","4212.8.Describe router elements and configure router interfaces, passwords, identification, banner, and routing protocols.  (VII)","2023-11-29","4236","8"
"CNT","171","140693CNT","4212.9.Describe the operation and benefits of Virtual Local Area Networks (VLANs), VLAN Trunking Protocol (VTP), Spanning Tree Protocol (STP), and review trunking on switches and inter-VLAN communication with routers.  (VIII)","2023-11-29","4236","9"
"CNT","171","140693CNT","4212.10.Develop the knowledge and skills necessary to implement a wireless LAN (WLAN) in a small to medium network.  (IX)","2023-11-29","4236","10"
"CNT","171","140693CNT","4212.11.Describe network security threats and explain how to implement a comprehensive security policy to mitigate common threats to network devices, hosts, and applications.  (X)","2023-11-29","4236","11"
"CNT","171","140693CNT","4212.12.Explain the operation and benefits of using Dynamic Host Configuration (DHCP), Domain Name Service (DNS), and Network Address Translation (NAT).  (XI)","2023-11-29","4236","12"
"CNT","171","140693CNT","4212.13.Explain and develop strategies, skills, and techniques for taking exams.  (XII)","2023-11-29","4236","13"
"DAN","250","140704DAN","4186.1.Identify and explain the rehearsal/performance process used in professional settings. (I)","2023-11-29","4236","1"
"DAN","250","140704DAN","4186.2.Identify and explain the performers responsibilities in a professional setting. (II)","2023-11-29","4236","2"
"DAN","250","140704DAN","4186.3.Demonstrate beginning intermediate level performance skills. (I)","2023-11-29","4236","3"
"DAN","250","140704DAN","4186.4.Learn, retain and perform beginning intermediate level choreography for a dance concert. (I)","2023-11-29","4236","4"
"DAN","250","140704DAN","4186.5.Analyze performance. (II)","2023-11-29","4236","5"
"DAN","255","140705DAN","4186.1.Explain and analyze the rehearsal/performance process used in professional settings. (I)","2023-11-29","4236","1"
"DAN","255","140705DAN","4186.2.Explain and analyze the performers responsibilities in a professional setting. (II)","2023-11-29","4236","2"
"DAN","255","140705DAN","4186.3.Demonstrate intermediate level performance skills. (I)","2023-11-29","4236","3"
"DAN","255","140705DAN","4186.4.Learn, retain and perform intermediate level choreography for a dance concert. (I)","2023-11-29","4236","4"
"DAN","255","140705DAN","4186.5.Analyze performance. (II)","2023-11-29","4236","5"
"EED","205","140728EED","4096.1.Examine the historical perspective on children and childhood, birth to age eight. (I)","2023-11-29","4236","1"
"EED","205","140728EED","4096.2.Compare and contrast research methodology and identify the ethical requirements of research on typical and atypical young children, birth to age eight. (II)","2023-11-29","4236","2"
"EED","205","140728EED","4096.3.Demonstrate observation skills and techniques used by researchers and practitioners to study and work with typical and atypical young children, birth to age eight. (II)","2023-11-29","4236","3"
"EED","205","140728EED","4096.4.Compare and contrast historical, contemporary and emerging theories within the study of child development. (III)","2023-11-29","4236","4"
"EED","205","140728EED","4096.5.Identify and discuss ethical and moral issues related to genetics, reproductive science and prenatal development. (IV)","2023-11-29","4236","5"
"EED","205","140728EED","4096.6.Summarize the course and consequences of prenatal development and the birth process. (IV)","2023-11-29","4236","6"
"EED","205","140728EED","4096.7.Identify the major milestones of physical growth, motor development and contemporary health, safety and nutrition issues for typical and atypical young children, birth to age eight. (V)","2023-11-29","4236","7"
"EED","205","140728EED","4096.8.Identify the major milestones of cognitive development for typical and atypical young children, birth to age eight. (VI)","2023-11-29","4236","8"
"EED","205","140728EED","4096.9.Explain the implications of neuroscience and the development of the brain on all domains of child development. (VI)","2023-11-29","4236","9"
"EED","205","140728EED","4096.10.Identify the major milestones of language development and theoretical explanations of language acquisition in typical and atypical young children, birth to age eight. (VI)","2023-11-29","4236","10"
"EED","205","140728EED","4096.11.Describe the major milestones of social, emotional and moral development for typical and atypical young children, birth to age eight. (VII)","2023-11-29","4236","11"
"EED","205","140728EED","4096.12.Explain the implications of community, culture, school and family influences, as well as economic circumstances on the well-being of typical and atypical young children, birth to age eight. (VII)","2023-11-29","4236","12"
"EED","205","140728EED","4096.13.Explain the identification and types of exceptionality in children from the prenatal stage through age eight. (VIII)","2023-11-29","4236","13"
"EED","205","140728EED","4096.14.Explain the implications of exceptionality and other risk factors for the young child (birth to age eight), families, communities and the nation. (VIII)","2023-11-29","4236","14"
"EED","205","140728EED","4096.15.Demonstrate observation and practical application skills through field experiences. (IX)","2023-11-29","4236","15"
"EXS","130","140782EXS","4146.1.Explain the benefits derived from strength training. (I)","2023-11-29","4236","1"
"EXS","130","140782EXS","4146.2.Describe strength training physiology and kinesiology. (II)","2023-11-29","4236","2"
"EXS","130","140782EXS","4146.3.Identify strength training performance factors. (III)","2023-11-29","4236","3"
"EXS","130","140782EXS","4146.4.Define the strength training variables. (IV)","2023-11-29","4236","4"
"EXS","130","140782EXS","4146.5.Describe the strength training effects on blood pressure, heart rate, the cardiovascular system, the muscles, body composition, and youth. (IV)","2023-11-29","4236","5"
"EXS","130","140782EXS","4146.6.Explain strength training principles and recommendations. (V)","2023-11-29","4236","6"
"EXS","130","140782EXS","4146.7.Identify factors to be considered when designing a strength training facility. (VI)","2023-11-29","4236","7"
"EXS","130","140782EXS","4146.8.Demonstrate proper lifting techniques using weight machines and free weights. (VII)","2023-11-29","4236","8"
"EXS","130","140782EXS","4146.9.Demonstrate safe and effective teaching techniques when strength training. (VII)","2023-11-29","4236","9"
"EXS","130","140782EXS","4146.10.Identify strength training concerns and considerations related to the human body. (VIII)","2023-11-29","4236","10"
"JRN","205","140824JRN","4226.1.Demonstrate editing of news copy to ensure fairness, accuracy, and balance.  (I, II, III, IV, V)","2023-11-29","4236","1"
"JRN","205","140824JRN","4226.2.Write creative headlines to attract a reader?s attention.  (I-VII)","2023-11-29","4236","2"
"JRN","205","140824JRN","4226.3.Identify the duties of a copy editor.  (I-VII)","2023-11-29","4236","3"
"JRN","205","140824JRN","4226.4.Demonstrate knowledge of basic grammar and punctuation by identifying and correcting errors.  (II, III, IV)","2023-11-29","4236","4"
"JRN","205","140824JRN","4226.5.Apply the Associated Press (AP) style in editing.  (II, III, IV, V, VII)","2023-11-29","4236","5"
"JRN","205","140824JRN","4226.6.Demonstrate correct simple sentence structure.  (II, IV)","2023-11-29","4236","6"
"JRN","205","140824JRN","4226.7.Illustrate sentence lengths that vary according to rhythm and flow.  (III, IV, VI, VII)","2023-11-29","4236","7"
